GEO_ID,NAME,S1902_C01_001E,S1902_C01_001M,S1902_C02_001E,S1902_C02_001M,S1902_C01_002E,S1902_C01_002M,S1902_C02_002E,S1902_C02_002M,S1902_C01_003E,S1902_C01_003M,S1902_C02_003E,S1902_C02_003M,S1902_C01_004E,S1902_C01_004M,S1902_C02_004E,S1902_C02_004M,S1902_C01_005E,S1902_C01_005M,S1902_C02_005E,S1902_C02_005M,S1902_C01_006E,S1902_C01_006M,S1902_C02_006E,S1902_C02_006M,S1902_C01_007E,S1902_C01_007M,S1902_C02_007E,S1902_C02_007M,S1902_C01_008E,S1902_C01_008M,S1902_C02_008E,S1902_C02_008M,S1902_C01_009E,S1902_C01_009M,S1902_C02_009E,S1902_C02_009M,S1902_C01_010E,S1902_C01_010M,S1902_C02_010E,S1902_C02_010M,S1902_C01_011E,S1902_C01_011M,S1902_C02_011E,S1902_C02_011M,S1902_C01_012E,S1902_C01_012M,S1902_C02_012E,S1902_C02_012M,S1902_C01_013E,S1902_C01_013M,S1902_C02_013E,S1902_C02_013M,S1902_C01_014E,S1902_C01_014M,S1902_C02_014E,S1902_C02_014M,S1902_C01_015E,S1902_C01_015M,S1902_C02_015E,S1902_C02_015M,S1902_C01_016E,S1902_C01_016M,S1902_C02_016E,S1902_C02_016M,S1902_C01_017E,S1902_C01_017M,S1902_C02_017E,S1902_C02_017M,S1902_C01_018E,S1902_C01_018M,S1902_C02_018E,S1902_C02_018M,S1902_C01_019E,S1902_C01_019M,S1902_C02_019E,S1902_C02_019M,S1902_C01_020E,S1902_C01_020M,S1902_C02_020E,S1902_C02_020M,S1902_C01_021E,S1902_C01_021M,S1902_C02_021E,S1902_C02_021M,S1902_C01_022E,S1902_C01_022M,S1902_C02_022E,S1902_C02_022M,S1902_C01_023E,S1902_C01_023M,S1902_C02_023E,S1902_C02_023M,S1902_C01_024E,S1902_C01_024M,S1902_C02_024E,S1902_C02_024M,S1902_C01_025E,S1902_C01_025M,S1902_C02_025E,S1902_C02_025M,S1902_C01_026E,S1902_C01_026M,S1902_C02_026E,S1902_C02_026M,S1902_C01_027E,S1902_C01_027M,S1902_C02_027E,S1902_C02_027M
1400000US17003957900,"Census Tract 9579, Alexander County, Illinois",543,92,19659,3546,51.6,10.2,19138,5564,7.7,4.4,4560,5515,35.5,8.6,12464,1781,24.3,10.9,8641,893,6.1,5.5,1070,1169,20.8,6.5,11958,5388,212,58,27908,7758,28.3,14.8,N,N,50,20.4,N,N,8.5,9.4,N,N,1.9,4.3,N,N,0,13.2,N,N,11.3,15.8,N,N,1351,280,8079,1772,37.2,12.3,8704,2795,58.8,12.8,7830,2571,0.4,0.7,N,N,0.1,0.2,N,N,0,2.2,-,**,0,2.2,-,**,3.6,3.9,N,N,0.3,0.6,N,N,36.9,12.3,8545,2786,27.4,(X),(X),(X),27.8,(X),(X),(X),19.3,(X),(X),(X)
1400000US17005951200,"Census Tract 9512, Bond County, Illinois",1144,93,70823,9454,72.6,4.7,71555,12692,25.7,6.2,12110,5241,33.2,4,18737,1407,2.5,1.7,10555,5622,1.5,1.1,3718,2936,27.7,5.2,29976,6320,811,80,81170,11475,15.2,5.1,58611,12237,33,7.4,56649,12952,38.5,6.9,109481,26090,3.7,2.2,66447,35521,9.6,4.1,93419,24235,0,3.6,-,**,2992,259,28779,4191,92.7,4,28471,4553,3.8,2.6,44888,26126,0,1,-,**,0.9,1,N,N,0,1,-,**,0.5,0.8,-,**,2,2.5,N,N,0.2,0.4,-,**,92.5,4,28522,4558,30.9,(X),(X),(X),31.2,(X),(X),(X),23.9,(X),(X),(X)
1400000US17005951300,"Census Tract 9513, Bond County, Illinois",2331,186,57216,12163,68,8.1,50902,7479,26.8,6.6,32763,33825,39.5,5.2,14838,2464,11,6.1,9651,2894,2.2,2,2233,1216,19.9,6.4,27940,9024,1467,193,56403,6501,19.4,8.7,N,N,33.1,11.6,N,N,40.4,12.2,N,N,1.4,2.2,N,N,3.4,3.6,N,N,2.3,3.5,N,N,6762,212,20931,4348,86.6,3.5,23566,4904,2.3,1.1,4841,3087,0,0.4,-,**,2.5,2,8548,5239,0,0.4,-,**,0,0.1,N,N,8.7,4.4,2436,3586,3.1,1.7,20294,21355,83.7,3.8,23632,4997,24.2,(X),(X),(X),20.9,(X),(X),(X),18.8,(X),(X),(X)
1400000US17005951400,"Census Tract 9514, Bond County, Illinois",1222,127,51614,6319,64.2,7.8,56126,9156,18.4,5.1,5602,2933,36.6,7.1,17480,2217,7.1,4.9,7649,3354,1.6,1.2,3380,1283,17.3,4.9,26919,4856,779,82,68121,7368,18.6,6.5,N,N,23.2,6.8,N,N,41.8,9.3,N,N,4.2,3,N,N,9.8,4.3,N,N,2.3,3.5,N,N,3066,314,21914,2205,97.7,2.4,22078,2237,1.2,2,N,N,0,1,-,**,0.7,1.2,N,N,0,1,-,**,0,1,-,**,0.4,0.5,N,N,4.5,3.5,14292,14641,93.2,3.8,22457,2290,28.7,(X),(X),(X),31.5,(X),(X),(X),23.6,(X),(X),(X)
1400000US17005951500,"Census Tract 9515, Bond County, Illinois",1676,105,64509,6939,73.8,4,70847,8087,15.9,3.6,7948,3186,34.4,4.4,16611,1637,5,2.2,10265,3111,3.3,1.6,2918,1714,25.2,4.9,14533,3507,1207,120,77534,8446,14.7,3.6,34760,5230,28.6,6.6,49388,10792,34.7,6.6,100212,18992,4.1,2.2,60052,16940,17.8,6.7,117979,15457,0,2.5,-,**,4845,391,23716,2455,93.7,4.8,25083,2452,1.3,1.7,N,N,0,0.1,N,N,0,0.6,-,**,0,0.6,-,**,0,0.6,-,**,4.9,3.2,1588,2316,4.3,3.3,12676,3513,89.6,5.8,25631,2517,31.9,(X),(X),(X),29.9,(X),(X),(X),24.2,(X),(X),(X)
1400000US17007010100,"Census Tract 101, Boone County, Illinois",2939,185,57150,6648,81.3,4.7,59236,7561,12.5,3.6,11972,9172,20.9,4.5,17085,2677,2.3,1.8,13046,4807,2.3,1.8,7559,4958,9.7,2.9,21155,6861,2143,179,57069,6961,14,4.5,26142,9711,34.7,7.4,35180,6617,26.3,6,83462,12560,7.4,3.8,46798,12361,13.5,6.8,96780,24134,4.2,4.1,65289,16103,8452,534,20089,2439,78.3,7.5,21725,2869,2.8,2.4,6766,5167,0,0.4,-,**,0.1,0.2,N,N,0,0.4,-,**,14.6,7.4,15751,6922,4.2,3.4,11331,9397,34.2,5.4,16053,5788,60.9,5.8,23224,2653,35.8,(X),(X),(X),34.3,(X),(X),(X),27.8,(X),(X),(X)
1400000US17007010200,"Census Tract 102, Boone County, Illinois",2015,156,51798,5588,76.8,5.8,55116,6939,14.6,4.8,6892,5453,29.3,6,13920,1730,3.1,3,8286,3030,3,2,4102,2570,14.9,4.6,18405,6348,1402,171,61266,6896,6,3.6,N,N,39,9.2,N,N,36.5,11,N,N,7.9,5.4,N,N,5.9,4.8,N,N,4.6,5.2,N,N,5899,488,18552,2275,92.3,4.4,19225,2599,2.3,1.6,7691,8410,0,0.5,-,**,1.4,1.8,15546,4353,0,0.5,-,**,2.8,2.5,9064,7635,1.3,1.6,N,N,33.7,6.8,12042,3689,62.6,6.8,22532,3196,28.2,(X),(X),(X),32.5,(X),(X),(X),17.9,(X),(X),(X)
1400000US17007010300,"Census Tract 103, Boone County, Illinois",2231,180,53886,10081,66.2,6.2,52624,7831,13.9,4.9,28987,35295,39.1,6,18759,1835,5.3,3.3,9303,3146,1.7,1.7,9892,8175,22,4.8,22456,12442,1739,186,55231,12202,28.7,7.7,51610,37020,29.6,8.8,41149,9668,24,8,61317,9761,6.7,3.8,53184,6721,5.1,3.6,120079,24484,5.8,4.8,64961,26821,6680,672,18386,3357,90.9,6,19229,3707,2.6,2.3,10210,5061,0,0.4,-,**,0,0.4,-,**,0,0.4,-,**,6.2,5.7,8777,3165,0.3,0.3,N,N,33.4,6.6,7826,2332,63.7,6.6,24188,5170,32.9,(X),(X),(X),33.9,(X),(X),(X),19.4,(X),(X),(X)
1400000US17007010400,"Census Tract 104, Boone County, Illinois",2252,148,75692,6476,79.1,4.7,77193,7383,25.4,5.9,7791,4068,36.9,5.3,18051,2565,1.3,1.3,14290,7494,0.7,1.1,120,12,17.1,4.5,19558,6638,1659,147,89511,8324,15.5,4.8,54473,15519,21.8,7.9,60043,12483,36.7,8.5,98202,13456,7.6,4.3,97398,28974,12.1,4.9,129154,21807,6.3,5.1,140828,21233,6994,505,25332,2175,89.1,5.8,25144,2360,1.9,2.1,17815,16437,0,0.4,-,**,4.3,2.8,37175,12378,0,0.4,-,**,2.3,2.8,34685,9273,2.3,2.5,7435,3622,21.4,4.9,16447,3435,73.1,5.8,27147,3022,20,(X),(X),(X),19.1,(X),(X),(X),15.8,(X),(X),(X)
1400000US17007010500,"Census Tract 105, Boone County, Illinois",3456,206,114288,9241,86.3,3,108362,8713,32.1,4.4,21398,9270,28.4,4.7,19918,1968,2.5,1.7,10577,5502,0.5,0.8,6306,12,21,4.3,31707,5445,2955,214,121518,10028,10.8,2.8,N,N,28.9,6.7,N,N,42.1,7,N,N,6.5,3.2,N,N,10.2,3.1,N,N,1.5,1.5,N,N,10081,324,40141,3485,90.2,2.8,41341,3706,5,2.4,20601,7966,0.2,0.4,N,N,1.5,0.9,51732,36409,0,0.3,-,**,0.9,1.1,11901,4771,2.1,1.2,35955,23429,5,2.3,7576,2938,87,3.1,42551,3916,26.6,(X),(X),(X),24.5,(X),(X),(X),18.8,(X),(X),(X)
1400000US17007010601,"Census Tract 106.01, Boone County, Illinois",1302,118,70603,6943,79.3,6.7,68272,6930,23,5.7,20514,11251,29.5,5.1,17214,2340,0.8,1.2,27482,6153,0.6,0.9,2475,23,19,6,20799,7229,1000,104,75982,7612,18.1,7.2,49457,14277,34.1,9.2,73499,15706,20.3,7.6,91873,15894,10,4.6,76496,17907,13.6,5.6,94798,15852,3.9,3.2,71136,16730,3830,227,24823,3086,94.8,3.6,25506,3273,0,0.8,-,**,0,0.8,-,**,0.5,0.9,N,N,0,0.8,-,**,4.3,3.4,13317,3246,0.5,0.6,N,N,14.5,5.2,13678,2664,84.6,5.4,26887,3803,23.1,(X),(X),(X),23.9,(X),(X),(X),18.6,(X),(X),(X)
1400000US17007010602,"Census Tract 106.02, Boone County, Illinois",3743,182,82808,9440,85.7,4.1,79035,9848,21.9,4.5,22323,14467,21.1,4.4,22019,3037,1.7,1.6,19113,11122,0.6,0.9,9239,9,17.3,4.2,16846,3497,3144,170,85592,11288,13.8,4.6,26475,12438,31.8,7.4,73803,16023,30.9,7.3,109985,21475,4.4,2.8,77337,30589,17.2,6,113627,23670,1.9,1.5,81227,66297,12132,175,26440,2759,95.5,2,26757,2869,0.9,1.2,5891,1552,0.2,0.4,N,N,2.2,1.2,31160,7871,0,0.2,-,**,0.8,0.9,13176,9641,0.4,0.3,11173,16299,10.4,1.8,13754,3957,85.9,2.4,28197,3225,27.9,(X),(X),(X),26.2,(X),(X),(X),22.5,(X),(X),(X)
1400000US17009970400,"Census Tract 9704, Brown County, Illinois",1146,100,73044,11585,75,6,81464,14857,19.2,5.1,10347,5330,32.4,4.7,17234,1761,1.5,1.5,7929,730,2.7,2.5,3777,3308,17.9,4.6,19580,6360,853,104,80241,9185,17.8,6.3,N,N,22.4,7.2,N,N,39.4,9.5,N,N,5.3,5.6,N,N,14.8,6,N,N,0.4,0.6,N,N,2893,204,29716,4481,95.5,4.1,29817,4626,0,1,-,**,0.2,0.3,N,N,1.6,2.4,N,N,0,1,-,**,0,1,-,**,2.7,3.3,43013,8892,1.1,1.5,N,N,94.5,4.2,29754,4690,38.2,(X),(X),(X),34.6,(X),(X),(X),34,(X),(X),(X)
1400000US17009970500,"Census Tract 9705, Brown County, Illinois",959,75,48029,5104,75.9,6.8,49738,5281,14.6,4.7,8225,5811,36,6.9,12675,1999,5.9,3,9400,1451,1.4,1.6,2046,1511,17.7,4.9,17022,4251,514,73,57473,7809,14.6,7.9,N,N,29.2,8.8,N,N,30.7,10.4,N,N,12.5,7.7,N,N,12.3,8.6,N,N,0.8,1.2,N,N,4011,204,13947,1922,73.5,2.9,17766,2247,24.9,2.9,3038,2059,0,0.7,-,**,0.2,0.3,N,N,0,0.7,-,**,0.4,0.6,N,N,0.9,0.8,11858,13770,7.8,1.6,869,955,66.3,3.3,19615,2397,28.2,(X),(X),(X),28.4,(X),(X),(X),17.5,(X),(X),(X)
1400000US17011964700,"Census Tract 9647, Bureau County, Illinois",1153,67,70872,6259,78.5,3,70118,7365,25.8,3.7,12022,4418,34.4,3.8,17416,1129,4.1,1.5,8013,2198,0.4,0.5,1960,2979,25,4.4,16215,2456,806,65,82420,9251,13.4,3.2,45281,6264,27.5,5.6,65886,12869,37.6,7,105765,20338,7.2,3.5,64805,12342,13,3.9,98456,10377,1.2,1.1,77040,40351,2864,180,28371,2563,98,1.1,28614,2621,0.1,0.2,-,**,0.2,0.3,N,N,0.5,0.5,23843,35144,0,1,-,**,0,1,-,**,1.2,0.9,13015,9678,1.6,1,2174,2166,96.6,1.5,29035,2694,38.5,(X),(X),(X),40.1,(X),(X),(X),31.5,(X),(X),(X)
1400000US17011964800,"Census Tract 9648, Bureau County, Illinois",1349,77,62039,4153,73.9,5.1,63014,5271,35.5,5.3,8785,3327,32.5,4.6,18281,1295,2.7,1.9,10284,1511,1.5,1.4,2935,2082,17.8,5.2,20396,8199,962,79,69210,5690,18.7,5.9,N,N,25.5,6.3,N,N,37.1,7.1,N,N,7.1,3.5,N,N,10.2,4.1,N,N,1.5,1.8,N,N,3583,239,23772,2028,98.9,0.8,23887,2047,0.3,0.5,N,N,0.1,0.2,N,N,0.1,0.1,N,N,0,0.8,-,**,0.1,0.1,N,N,0.5,0.5,7026,10410,3.1,2.3,14849,6290,95.9,2.4,24195,2087,30.3,(X),(X),(X),24.7,(X),(X),(X),23.6,(X),(X),(X)
1400000US17011964900,"Census Tract 9649, Bureau County, Illinois",1096,95,58452,12640,79.9,7.2,56749,16055,21,6,4790,2329,39.4,6.9,18193,2709,4.5,3.2,11469,5515,0.2,0.3,2550,93,18,5.3,19422,6650,694,113,72441,19508,12,5,N,N,27.5,8.1,N,N,42.5,8.1,N,N,9.1,6.6,N,N,8.8,3.6,N,N,0.1,0.5,N,N,2414,293,26652,5871,97.6,1.8,27086,6018,0.9,0.9,N,N,0,1.2,-,**,0,1.2,-,**,0,1.2,-,**,0,1.2,-,**,1.5,1.2,6189,7213,2,1.9,13369,9163,95.6,2.6,27377,6135,41.3,(X),(X),(X),39.9,(X),(X),(X),36.5,(X),(X),(X)
1400000US17011965000,"Census Tract 9650, Bureau County, Illinois",1374,82,52511,3922,75.8,3.4,53098,4259,17,3.1,8692,3269,33.7,4.1,16328,1476,3.1,1.6,7307,1101,2,1.2,1993,1613,21.7,3.4,16810,2607,949,82,61217,4850,14.6,3.4,40272,8668,30.1,5,44504,5389,31.3,4.9,74941,7143,9.6,3,74087,18574,9.4,3.3,84489,15171,5,2.6,69147,13141,3866,236,19378,1279,94.1,2.1,19753,1395,0.5,0.7,9205,4803,0.5,0.5,28414,18142,0.3,0.2,21090,24322,0.1,0.1,N,N,3.2,1.7,11278,4863,1.3,0.8,11931,9235,34.4,4.4,11903,1450,64.1,4.6,23405,1712,43.4,(X),(X),(X),44.6,(X),(X),(X),34.1,(X),(X),(X)
1400000US17011965100,"Census Tract 9651, Bureau County, Illinois",1707,76,82741,31420,73.7,4.3,91121,34982,25.5,4.9,18226,14936,35.3,4.1,17399,1475,2.6,1.5,12961,2159,0.3,0.3,1620,1504,18.9,3.6,15082,2960,1068,84,79037,6587,12.8,3.3,N,N,27.4,4.8,N,N,40,5.6,N,N,6.4,3.9,N,N,12.1,3.8,N,N,1.3,1.5,N,N,4312,193,33451,12495,94.6,2.3,33675,13259,1.1,0.8,20104,15975,0.4,0.6,19794,6563,1.5,0.9,32098,14393,0,0.7,-,**,1.1,1,63848,79666,1.4,1,9241,9370,9,2.1,12990,8963,87.6,3,35950,14223,26.7,(X),(X),(X),22.8,(X),(X),(X),19.3,(X),(X),(X)
1400000US17011965200,"Census Tract 9652, Bureau County, Illinois",1510,111,49826,4814,77.5,4.9,48038,6112,21.2,5.1,7831,5937,31.5,5.5,16899,1766,4.1,2.4,8348,2466,0,2,-,**,20.7,4,14452,4771,915,87,63254,6733,17.4,6.2,N,N,31.8,8.3,N,N,37.6,8.7,N,N,4.3,3.3,N,N,6.9,4.7,N,N,2.1,2.2,N,N,3431,213,22510,2055,90.8,4.4,23422,2149,2.4,2.6,5975,1561,0.1,0.1,N,N,0.5,0.7,N,N,0,0.9,-,**,5.2,4.2,18854,8881,0.9,1.1,N,N,12.1,4.5,19488,5216,84,4.8,23704,2206,27.4,(X),(X),(X),23.6,(X),(X),(X),18.8,(X),(X),(X)
1400000US17011965300,"Census Tract 9653, Bureau County, Illinois",1518,94,69563,17512,78.5,5.4,51918,8184,24.3,6.3,7308,3299,37.3,5.2,14459,1909,4.9,2.7,8059,1928,1.1,1.2,1082,883,22.2,4.8,83447,68911,1000,102,81400,24940,13.5,6.6,172587,177223,40.9,10.5,45563,12813,31.4,8.5,84018,12783,4.8,3.4,57756,18183,9.4,5.7,109696,15374,0,3,-,**,3638,233,29091,7405,97.2,2.1,28358,7373,0.1,0.1,N,N,1.1,0.9,N,N,0.2,0.3,N,N,0,0.8,-,**,1.3,1.8,N,N,0.2,0.4,-,**,3.2,2.3,11366,8066,95.2,2.5,28713,7516,33.5,(X),(X),(X),25.9,(X),(X),(X),24.3,(X),(X),(X)
1400000US17011965400,"Census Tract 9654, Bureau County, Illinois",1620,97,63454,8218,69.4,5.3,61502,9774,31.5,6,16227,8385,39.1,5,18816,1489,3.5,2.8,19500,11432,3.5,3,1735,825,24.3,4.5,21720,5714,924,95,76003,11630,23.7,7.3,50047,13567,22.1,7.1,78579,33756,36.7,7.7,92273,14470,10.1,5.6,61104,13112,7.5,6.4,90913,33359,0,3.2,-,**,3678,238,28897,3890,94.9,2.6,29462,4170,1.2,0.8,46050,48047,0,0.8,-,**,1.1,0.9,23977,6954,0,0.8,-,**,0.3,0.4,N,N,2.5,1.8,N,N,2.2,1.7,15962,9373,93.8,2.7,29555,4234,26.8,(X),(X),(X),22,(X),(X),(X),22.4,(X),(X),(X)
1400000US17011965500,"Census Tract 9655, Bureau County, Illinois",1411,100,67003,5348,72.7,5,67178,7020,30.9,5.1,6978,2752,36.9,5.6,17988,1531,4.7,2.2,9130,3509,1.5,1.2,990,1265,29.4,4.8,25166,5808,1056,91,76304,6173,20.4,5.3,47531,9932,24.9,5.7,65046,10857,38.4,6.5,92622,10868,7.8,3.2,81917,16177,8.6,3.6,99132,19440,0,2.8,-,**,3698,290,26344,1935,97.5,1.3,26401,2005,0,0.8,-,**,0.5,0.6,N,N,1.1,1.1,26343,6246,0,0.8,-,**,0.2,0.3,N,N,0.8,0.4,20604,6211,4.6,3.6,9465,2408,93.3,3.7,27156,2079,29.5,(X),(X),(X),32.3,(X),(X),(X),22.3,(X),(X),(X)
1400000US17011965600,"Census Tract 9656, Bureau County, Illinois",1260,72,67990,9983,75.4,3.2,67793,8392,28.9,4.2,16981,15753,33.2,3.8,18358,1206,3.5,1.8,10118,2318,1.4,1,2344,1842,20.7,2.8,14472,2157,842,67,79091,15236,19.5,4.3,35261,6130,28.9,6.4,80258,47327,34.3,5.4,99607,15028,5.5,2.4,87146,38701,7.6,2.4,87444,11304,4.3,2.5,81050,18328,3110,174,28017,4184,97.6,1.3,27869,4248,0.1,0.2,6933,13213,0.4,0.6,N,N,0.8,1.1,30500,18946,0,1,-,**,0.2,0.2,N,N,0.9,0.6,20830,11958,1.5,1,13357,5666,96.3,1.6,28069,4290,34.8,(X),(X),(X),32.4,(X),(X),(X),26.8,(X),(X),(X)
1400000US17013951200,"Census Tract 9512, Calhoun County, Illinois",1131,92,61283,5369,70.2,5.1,66463,7478,24.4,4.7,6970,4177,36.6,5.4,17926,2199,1.1,1,10033,4087,2.6,1.8,2652,2685,21.3,4.8,18420,3628,767,85,72179,7257,16.7,5.2,40426,10081,32.7,6.9,60428,15109,43,5.7,87115,10380,3.5,2.5,67689,7146,2.6,1.9,122255,59018,1.4,1.3,181718,95183,2858,163,25429,2248,98.3,0.9,25802,2250,0.1,0.2,N,N,0.1,0.2,N,N,0.4,0.5,N,N,0,1,-,**,0,1,-,**,1.1,1,5825,10073,0.2,0.3,N,N,98,0.8,25864,2258,37.9,(X),(X),(X),36.9,(X),(X),(X),32.6,(X),(X),(X)
1400000US17013951300,"Census Tract 9513, Calhoun County, Illinois",930,59,68691,7819,74.5,4.7,66448,9276,24.8,5.2,8103,3231,42.5,5.2,19477,1516,4.2,2.6,7395,1351,0,3.2,-,**,32.4,5.5,18946,3604,680,58,77346,9875,16.8,4.2,40656,5980,35.4,6.7,70111,12674,31.9,5.7,94750,15668,6.6,3.1,46587,12248,9.3,3.3,133437,64528,0,4.3,-,**,2204,163,28862,3572,98.5,1,29091,3620,0.1,0.2,N,N,0,1.3,-,**,0.1,0.2,N,N,0,1.3,-,**,0,1.3,-,**,1.3,1,14248,7685,0.3,0.3,29283,89375,98.3,1.1,29063,3595,32.5,(X),(X),(X),31.8,(X),(X),(X),23.1,(X),(X),(X)
1400000US17015960100,"Census Tract 9601, Carroll County, Illinois",1662,110,65398,6171,72,3.7,58004,6362,31.6,4.6,22377,8008,46.7,3.8,17160,1172,5.2,2.1,7664,1498,0.2,0.3,23533,63,25.6,3.8,26580,4069,1165,99,74804,8032,19.5,4.2,N,N,35.1,4.9,N,N,28.8,5.2,N,N,2.8,1.3,N,N,13.4,3.9,N,N,0.4,0.5,N,N,3669,232,29183,2998,96.4,1.8,29794,3082,0.5,0.8,N,N,0.1,0.2,N,N,0.2,0.3,13125,13619,0,0.8,-,**,0.4,0.5,18953,19492,2.3,1.6,9784,4479,3.5,1.5,11634,5324,94.9,1.8,30084,3065,22.6,(X),(X),(X),24.1,(X),(X),(X),15.7,(X),(X),(X)
1400000US17015960200,"Census Tract 9602, Carroll County, Illinois",959,65,66919,7125,67,6.7,67338,10448,33.2,7.3,11601,6396,44.3,6.5,16872,2618,0.4,0.8,14075,43,0,3.1,-,**,30.1,6.2,26843,6865,664,80,76267,11015,24.1,8,49956,10917,34.2,10.2,62107,27070,25.8,8.3,102293,14869,6.3,4.7,82371,27742,9.6,5.3,118720,20462,0,4.4,-,**,2219,195,28235,3338,98.6,1.2,28539,3396,0,1.3,-,**,0,1.3,-,**,1.1,1.1,7268,7421,0,1.3,-,**,0,1.3,-,**,0.2,0.4,-,**,0.2,0.4,-,**,98.6,1.2,28539,3396,26.3,(X),(X),(X),28.9,(X),(X),(X),19.2,(X),(X),(X)
1400000US17015960300,"Census Tract 9603, Carroll County, Illinois",1428,129,43895,4668,69.7,4.9,41883,6561,24.9,5.1,7939,3617,40.3,5.4,17084,2122,4.3,2.9,9858,3256,3.2,3.1,815,1219,16.6,5.4,15416,4897,790,91,48929,7140,25.3,9.5,28843,13439,29.4,9.6,34632,7437,23.2,9.3,87064,19999,14.3,8.1,43359,14911,7.8,4.8,64816,9308,0,3.7,-,**,3099,151,20499,2292,96.6,2.4,20787,2362,0.6,0.9,N,N,0,1,-,**,0.2,0.3,N,N,0,1,-,**,2,2,10834,5151,0.6,0.6,N,N,5.3,2.4,10766,2149,93.5,2.4,21104,2445,32.5,(X),(X),(X),28.2,(X),(X),(X),26.8,(X),(X),(X)
1400000US17015960400,"Census Tract 9604, Carroll County, Illinois",991,65,75868,25358,73,4.3,63384,13039,28.1,4.6,54063,60839,39.6,4.3,18400,1601,5.8,3,12458,4302,1.3,1.1,17115,10525,16.8,3.5,19725,4473,651,62,73038,10078,13.4,4.1,41956,12862,33.5,6.3,41096,6743,40.7,5.9,101829,20903,3.1,1.8,94505,50222,7.7,3.8,99334,14405,1.7,1.3,99736,31672,2371,183,32474,11087,94.1,3.3,33750,11694,0.9,0.9,28973,37672,0.3,0.3,N,N,0.4,0.5,N,N,0,1.3,-,**,0.1,0.2,N,N,4.1,3.1,7547,2386,1.9,1.6,18214,13096,92.8,3.4,33988,11831,23,(X),(X),(X),18.6,(X),(X),(X),19,(X),(X),(X)
1400000US17015960500,"Census Tract 9605, Carroll County, Illinois",1002,82,63924,8383,82.6,3.4,63862,9802,30.3,5.3,4876,1587,30.2,4.6,17967,1456,2.4,1.5,11183,4553,2,1.5,1860,360,13.1,3.3,14528,3446,683,79,77444,11713,11.9,4,N,N,25.5,6.6,N,N,44.9,7,N,N,2,1.5,N,N,15.1,5.4,N,N,0.6,0.7,N,N,2412,208,25617,3120,96.6,1.5,26311,3226,0.1,0.2,N,N,0.4,0.5,-,**,0.3,0.4,23863,11861,0.2,0.4,N,N,0.2,0.3,N,N,2.2,1.5,2489,3009,2.1,1.8,11734,6808,94.7,2.4,26591,3266,30,(X),(X),(X),25.8,(X),(X),(X),21.5,(X),(X),(X)
1400000US17015960600,"Census Tract 9606, Carroll County, Illinois",629,71,62080,6449,78.1,5.9,54837,6462,24.2,6.4,17665,15151,39,7.4,17343,1769,1.6,1.6,15450,6949,1.3,0.9,14313,13181,26.7,5.8,22639,4571,416,54,72714,9447,13.2,6.2,52233,14067,29.3,8.4,62502,19145,45.7,8.9,72349,7603,3.1,3,174123,162409,8.7,5.5,103914,25321,0,7,-,**,1429,153,28087,3113,94.5,3.3,28559,3231,4.7,3.3,16922,5602,0,2.1,-,**,0,2.1,-,**,0,2.1,-,**,0,2.1,-,**,0.8,1.1,N,N,5.1,2,15567,9791,91.3,3.8,29387,3379,28.6,(X),(X),(X),26.7,(X),(X),(X),19.3,(X),(X),(X)
1400000US17017960100,"Census Tract 9601, Cass County, Illinois",962,73,63824,8079,75.2,4.4,65940,10828,20.2,5,9234,3329,33.2,3.5,16586,1434,5.9,3.2,9316,2865,0.8,0.9,2138,707,25.7,5.1,19271,2773,686,56,63537,4541,22.2,5.8,N,N,30.2,5.5,N,N,29.6,6.5,N,N,8.7,3.8,N,N,8.5,4.4,N,N,0.9,1,N,N,2540,158,24706,3601,97.8,1.6,24979,3703,0.8,0.8,N,N,0.1,0.2,N,N,0,1.2,-,**,0,1.2,-,**,0.2,0.3,N,N,1.1,0.9,N,N,1.5,1.1,6297,6619,97.5,1.6,25055,3707,26.5,(X),(X),(X),28,(X),(X),(X),17.5,(X),(X),(X)
1400000US17017960200,"Census Tract 9602, Cass County, Illinois",1077,70,56724,3574,75.6,3.7,55139,4294,24.6,4.1,13580,5592,35.5,3.9,17477,1896,5.9,2.2,7041,1539,1.3,0.9,5643,4748,21.8,4.6,15955,3720,685,67,65940,4951,12.7,3.6,38679,8608,32.3,7.6,48999,7083,37.4,8.2,80248,9668,3.8,2.2,69858,16713,12.1,4.9,92635,21091,1.8,1.3,77208,27447,2587,144,24473,1862,97.6,1.9,24874,2042,1,1.2,N,N,0,1.2,-,**,0,1.2,-,**,0.1,0.2,N,N,0.2,0.4,N,N,1,1.1,5680,6386,4,3.2,7045,7840,94.1,3.3,25594,2027,31.6,(X),(X),(X),32.4,(X),(X),(X),26.8,(X),(X),(X)
1400000US17017960300,"Census Tract 9603, Cass County, Illinois",1186,87,64039,4763,77.4,5.4,64501,6282,23.1,6.8,6547,3814,36.2,6.2,19266,1967,2.7,2,7000,2510,0,2.5,-,**,21.8,6.4,14324,3492,881,100,73297,6125,13.6,5.4,N,N,30.3,9.8,N,N,41.3,7.4,N,N,7.8,5.3,N,N,6.2,3.4,N,N,0.7,1.1,N,N,3062,260,25315,2020,92.7,4.1,25949,2106,3.1,2.3,23648,17327,0,1,-,**,0.1,0.1,N,N,0,1,-,**,3.6,3.4,12525,3483,0.6,0.9,N,N,9.5,4.9,13249,5083,87.2,4.9,26663,2011,29.3,(X),(X),(X),26.8,(X),(X),(X),24.7,(X),(X),(X)
